unit,sex,age,region,year,value
YR,M,Y66,DK,2008,15.9
YR,M,Y67,DK,2008,15.2
YR,M,Y68,DK,2008,14.5
YR,M,Y69,DK,2008,13.8
YR,M,Y7,DK,2008,69.9
YR,M,Y70,DK,2008,13.1
YR,M,Y71,DK,2008,12.5
YR,M,Y72,DK,2008,11.8
YR,M,Y73,DK,2008,11.2
YR,M,Y74,DK,2008,10.6
YR,M,Y75,DK,2008,10.0
YR,M,Y76,DK,2008,9.4
YR,M,Y77,DK,2008,8.9
YR,M,Y78,DK,2008,8.4
YR,M,Y79,DK,2008,7.9
YR,M,Y8,DK,2008,68.9
YR,M,Y80,DK,2008,7.4
YR,M,Y81,DK,2008,6.9
YR,M,Y82,DK,2008,6.5
YR,M,Y83,DK,2008,6.1
YR,M,Y84,DK,2008,5.7
YR,M,Y9,DK,2008,68.0
YR,M,Y_GE85,DK,2008,5.3
YR,M,Y_LT1,DK,2008,76.5
YR,T,Y1,DK,2008,78.1
YR,T,Y10,DK,2008,69.2
YR,T,Y11,DK,2008,68.2
YR,T,Y12,DK,2008,67.2
YR,T,Y13,DK,2008,66.2
YR,T,Y14,DK,2008,65.2
YR,T,Y15,DK,2008,64.2
YR,T,Y16,DK,2008,63.2
YR,T,Y17,DK,2008,62.2
YR,T,Y18,DK,2008,61.2
YR,T,Y19,DK,2008,60.3
YR,T,Y2,DK,2008,77.1
YR,T,Y20,DK,2008,59.3
YR,T,Y21,DK,2008,58.3
YR,T,Y22,DK,2008,57.4
YR,T,Y23,DK,2008,56.4
YR,T,Y24,DK,2008,55.4
YR,T,Y25,DK,2008,54.5
YR,T,Y26,DK,2008,53.5
YR,T,Y27,DK,2008,52.5
YR,T,Y28,DK,2008,51.5
YR,T,Y29,DK,2008,50.5
YR,T,Y3,DK,2008,76.1
YR,T,Y30,DK,2008,49.6
YR,T,Y31,DK,2008,48.6
YR,T,Y32,DK,2008,47.6
YR,T,Y33,DK,2008,46.7
YR,T,Y34,DK,2008,45.7
YR,T,Y35,DK,2008,44.7
YR,T,Y36,DK,2008,43.8
YR,T,Y37,DK,2008,42.8
YR,T,Y38,DK,2008,41.8
YR,T,Y39,DK,2008,40.9
YR,T,Y4,DK,2008,75.1
YR,T,Y40,DK,2008,39.9
YR,T,Y41,DK,2008,39.0
YR,T,Y42,DK,2008,38.0
YR,T,Y43,DK,2008,37.1
YR,T,Y44,DK,2008,36.1
YR,T,Y45,DK,2008,35.2
YR,T,Y46,DK,2008,34.3
YR,T,Y47,DK,2008,33.3
YR,T,Y48,DK,2008,32.4
YR,T,Y49,DK,2008,31.5
YR,T,Y5,DK,2008,74.1
YR,T,Y50,DK,2008,30.6
YR,T,Y51,DK,2008,29.8
YR,T,Y52,DK,2008,28.9
YR,T,Y53,DK,2008,28.0
YR,T,Y54,DK,2008,27.1
YR,T,Y55,DK,2008,26.3
YR,T,Y56,DK,2008,25.4
YR,T,Y57,DK,2008,24.6
YR,T,Y58,DK,2008,23.7
YR,T,Y59,DK,2008,22.9
YR,T,Y6,DK,2008,73.1
YR,T,Y60,DK,2008,22.1
YR,T,Y61,DK,2008,21.3
YR,T,Y62,DK,2008,20.5
YR,T,Y63,DK,2008,19.7
YR,T,Y64,DK,2008,18.9
YR,T,Y65,DK,2008,18.2
YR,T,Y66,DK,2008,17.4
YR,T,Y67,DK,2008,16.7
YR,T,Y68,DK,2008,15.9
YR,T,Y69,DK,2008,15.2
YR,T,Y7,DK,2008,72.1
YR,T,Y70,DK,2008,14.5
YR,T,Y71,DK,2008,13.8
YR,T,Y72,DK,2008,13.1
YR,T,Y73,DK,2008,12.5
YR,T,Y74,DK,2008,11.8
YR,T,Y75,DK,2008,11.2
YR,T,Y76,DK,2008,10.6
YR,T,Y77,DK,2008,10.0
YR,T,Y78,DK,2008,9.5
YR,T,Y79,DK,2008,9.0
YR,T,Y8,DK,2008,71.2
YR,T,Y80,DK,2008,8.4
YR,T,Y81,DK,2008,7.9
YR,T,Y82,DK,2008,7.5
YR,T,Y83,DK,2008,7.0
YR,T,Y84,DK,2008,6.5
YR,T,Y9,DK,2008,70.2
YR,T,Y_GE85,DK,2008,6.1
YR,T,Y_LT1,DK,2008,78.8
YR,F,Y1,DK,2007,79.9
YR,F,Y10,DK,2007,70.9
YR,F,Y11,DK,2007,70.0
YR,F,Y12,DK,2007,69.0
YR,F,Y13,DK,2007,68.0
YR,F,Y14,DK,2007,67.0
YR,F,Y15,DK,2007,66.0
YR,F,Y16,DK,2007,65.0
YR,F,Y17,DK,2007,64.0
YR,F,Y18,DK,2007,63.0
YR,F,Y19,DK,2007,62.0
YR,F,Y2,DK,2007,78.9
YR,F,Y20,DK,2007,61.0
YR,F,Y21,DK,2007,60.1
YR,F,Y22,DK,2007,59.1
YR,F,Y23,DK,2007,58.1
YR,F,Y24,DK,2007,57.1
YR,F,Y25,DK,2007,56.1
YR,F,Y26,DK,2007,55.1
YR,F,Y27,DK,2007,54.1
YR,F,Y28,DK,2007,53.2
YR,F,Y29,DK,2007,52.2
YR,F,Y3,DK,2007,77.9
YR,F,Y30,DK,2007,51.2
YR,F,Y31,DK,2007,50.2
YR,F,Y32,DK,2007,49.2
YR,F,Y33,DK,2007,48.2
YR,F,Y34,DK,2007,47.3
YR,F,Y35,DK,2007,46.3
YR,F,Y36,DK,2007,45.3
YR,F,Y37,DK,2007,44.3
YR,F,Y38,DK,2007,43.4
YR,F,Y39,DK,2007,42.4
YR,F,Y4,DK,2007,76.9
YR,F,Y40,DK,2007,41.4
YR,F,Y41,DK,2007,40.4
YR,F,Y42,DK,2007,39.5
YR,F,Y43,DK,2007,38.5
YR,F,Y44,DK,2007,37.6
YR,F,Y45,DK,2007,36.6
YR,F,Y46,DK,2007,35.7
YR,F,Y47,DK,2007,34.8
YR,F,Y48,DK,2007,33.9
YR,F,Y49,DK,2007,32.9
YR,F,Y5,DK,2007,75.9
YR,F,Y50,DK,2007,32.0
YR,F,Y51,DK,2007,31.1
YR,F,Y52,DK,2007,30.2
YR,F,Y53,DK,2007,29.3
YR,F,Y54,DK,2007,28.5
YR,F,Y55,DK,2007,27.6
YR,F,Y56,DK,2007,26.7
YR,F,Y57,DK,2007,25.8
YR,F,Y58,DK,2007,25.0
YR,F,Y59,DK,2007,24.1
YR,F,Y6,DK,2007,74.9
YR,F,Y60,DK,2007,23.3
YR,F,Y61,DK,2007,22.4
YR,F,Y62,DK,2007,21.6
YR,F,Y63,DK,2007,20.8
YR,F,Y64,DK,2007,20.0
YR,F,Y65,DK,2007,19.2
YR,F,Y66,DK,2007,18.4
YR,F,Y67,DK,2007,17.6
YR,F,Y68,DK,2007,16.8
YR,F,Y69,DK,2007,16.1
YR,F,Y7,DK,2007,73.9
YR,F,Y70,DK,2007,15.3
YR,F,Y71,DK,2007,14.6
YR,F,Y72,DK,2007,13.9
YR,F,Y73,DK,2007,13.2
YR,F,Y74,DK,2007,12.6
YR,F,Y75,DK,2007,11.9
YR,F,Y76,DK,2007,11.2
YR,F,Y77,DK,2007,10.6
YR,F,Y78,DK,2007,10.0
YR,F,Y79,DK,2007,9.4
YR,F,Y8,DK,2007,72.9
YR,F,Y80,DK,2007,8.9
YR,F,Y81,DK,2007,8.3
YR,F,Y82,DK,2007,7.8
YR,F,Y83,DK,2007,7.3
YR,F,Y84,DK,2007,6.8
YR,F,Y9,DK,2007,71.9
YR,F,Y_GE85,DK,2007,6.4
YR,F,Y_LT1,DK,2007,80.6
YR,M,Y1,DK,2007,75.5
YR,M,Y10,DK,2007,66.6
YR,M,Y11,DK,2007,65.6
YR,M,Y12,DK,2007,64.6
YR,M,Y13,DK,2007,63.6
YR,M,Y14,DK,2007,62.6
YR,M,Y15,DK,2007,61.7
YR,M,Y16,DK,2007,60.7
YR,M,Y17,DK,2007,59.7
YR,M,Y18,DK,2007,58.7
YR,M,Y19,DK,2007,57.8
YR,M,Y2,DK,2007,74.5
YR,M,Y20,DK,2007,56.8
YR,M,Y21,DK,2007,55.8
YR,M,Y22,DK,2007,54.9
YR,M,Y23,DK,2007,53.9
YR,M,Y24,DK,2007,53.0
YR,M,Y25,DK,2007,52.0
YR,M,Y26,DK,2007,51.0
YR,M,Y27,DK,2007,50.0
YR,M,Y28,DK,2007,49.1
YR,M,Y29,DK,2007,48.1
YR,M,Y3,DK,2007,73.6
YR,M,Y30,DK,2007,47.2
YR,M,Y31,DK,2007,46.2
YR,M,Y32,DK,2007,45.2
YR,M,Y33,DK,2007,44.3
YR,M,Y34,DK,2007,43.3
YR,M,Y35,DK,2007,42.4
YR,M,Y36,DK,2007,41.4
YR,M,Y37,DK,2007,40.4
YR,M,Y38,DK,2007,39.5
YR,M,Y39,DK,2007,38.5
YR,M,Y4,DK,2007,72.6
YR,M,Y40,DK,2007,37.6
YR,M,Y41,DK,2007,36.6
YR,M,Y42,DK,2007,35.7
YR,M,Y43,DK,2007,34.8
YR,M,Y44,DK,2007,33.9
YR,M,Y45,DK,2007,33.0
YR,M,Y46,DK,2007,32.1
YR,M,Y47,DK,2007,31.2
YR,M,Y48,DK,2007,30.2
YR,M,Y49,DK,2007,29.4
YR,M,Y5,DK,2007,71.6
YR,M,Y50,DK,2007,28.5
YR,M,Y51,DK,2007,27.6
YR,M,Y52,DK,2007,26.8
YR,M,Y53,DK,2007,26.0
YR,M,Y54,DK,2007,25.1
YR,M,Y55,DK,2007,24.3
YR,M,Y56,DK,2007,23.5
YR,M,Y57,DK,2007,22.7
YR,M,Y58,DK,2007,21.9
YR,M,Y59,DK,2007,21.1
YR,M,Y6,DK,2007,70.6
YR,M,Y60,DK,2007,20.3
YR,M,Y61,DK,2007,19.5
YR,M,Y62,DK,2007,18.7
YR,M,Y63,DK,2007,18.0
YR,M,Y64,DK,2007,17.2
YR,M,Y65,DK,2007,16.5
YR,M,Y66,DK,2007,15.8
YR,M,Y67,DK,2007,15.1
YR,M,Y68,DK,2007,14.4
YR,M,Y69,DK,2007,13.7
YR,M,Y7,DK,2007,69.6
YR,M,Y70,DK,2007,13.0
YR,M,Y71,DK,2007,12.3
YR,M,Y72,DK,2007,11.7
YR,M,Y73,DK,2007,11.1
YR,M,Y74,DK,2007,10.5
YR,M,Y75,DK,2007,9.9
YR,M,Y76,DK,2007,9.4
YR,M,Y77,DK,2007,8.8
YR,M,Y78,DK,2007,8.3
YR,M,Y79,DK,2007,7.8
YR,M,Y8,DK,2007,68.6
YR,M,Y80,DK,2007,7.3
YR,M,Y81,DK,2007,6.9
YR,M,Y82,DK,2007,6.4
YR,M,Y83,DK,2007,6.0
YR,M,Y84,DK,2007,5.7
YR,M,Y9,DK,2007,67.6
YR,M,Y_GE85,DK,2007,5.3
YR,M,Y_LT1,DK,2007,76.2
YR,T,Y1,DK,2007,77.7
YR,T,Y10,DK,2007,68.8
YR,T,Y11,DK,2007,67.8
YR,T,Y12,DK,2007,66.8
YR,T,Y13,DK,2007,65.8
YR,T,Y14,DK,2007,64.8
YR,T,Y15,DK,2007,63.8
YR,T,Y16,DK,2007,62.9
YR,T,Y17,DK,2007,61.9
YR,T,Y18,DK,2007,60.9
YR,T,Y19,DK,2007,59.9
YR,T,Y2,DK,2007,76.7
YR,T,Y20,DK,2007,58.9
YR,T,Y21,DK,2007,58.0
YR,T,Y22,DK,2007,57.0
YR,T,Y23,DK,2007,56.0
YR,T,Y24,DK,2007,55.1
YR,T,Y25,DK,2007,54.1
YR,T,Y26,DK,2007,53.1
YR,T,Y27,DK,2007,52.1
YR,T,Y28,DK,2007,51.1
YR,T,Y29,DK,2007,50.2
YR,T,Y3,DK,2007,75.8
YR,T,Y30,DK,2007,49.2
YR,T,Y31,DK,2007,48.2
YR,T,Y32,DK,2007,47.3
YR,T,Y33,DK,2007,46.3
YR,T,Y34,DK,2007,45.3
YR,T,Y35,DK,2007,44.4
YR,T,Y36,DK,2007,43.4
YR,T,Y37,DK,2007,42.4
YR,T,Y38,DK,2007,41.5
YR,T,Y39,DK,2007,40.5
YR,T,Y4,DK,2007,74.8
YR,T,Y40,DK,2007,39.5
YR,T,Y41,DK,2007,38.6
YR,T,Y42,DK,2007,37.6
YR,T,Y43,DK,2007,36.7
YR,T,Y44,DK,2007,35.8
YR,T,Y45,DK,2007,34.8
YR,T,Y46,DK,2007,33.9
YR,T,Y47,DK,2007,33.0
YR,T,Y48,DK,2007,32.1
YR,T,Y49,DK,2007,31.2
YR,T,Y5,DK,2007,73.8
YR,T,Y50,DK,2007,30.3
YR,T,Y51,DK,2007,29.4
YR,T,Y52,DK,2007,28.6
YR,T,Y53,DK,2007,27.7
YR,T,Y54,DK,2007,26.9
YR,T,Y55,DK,2007,26.0
YR,T,Y56,DK,2007,25.2
YR,T,Y57,DK,2007,24.3
YR,T,Y58,DK,2007,23.5
YR,T,Y59,DK,2007,22.7
YR,T,Y6,DK,2007,72.8
YR,T,Y60,DK,2007,21.9
YR,T,Y61,DK,2007,21.1
YR,T,Y62,DK,2007,20.3
YR,T,Y63,DK,2007,19.5
YR,T,Y64,DK,2007,18.7
YR,T,Y65,DK,2007,17.9
YR,T,Y66,DK,2007,17.2
YR,T,Y67,DK,2007,16.5
YR,T,Y68,DK,2007,15.7
YR,T,Y69,DK,2007,15.0
YR,T,Y7,DK,2007,71.8
YR,T,Y70,DK,2007,14.3
YR,T,Y71,DK,2007,13.6
YR,T,Y72,DK,2007,12.9
YR,T,Y73,DK,2007,12.3
YR,T,Y74,DK,2007,11.7
YR,T,Y75,DK,2007,11.0
YR,T,Y76,DK,2007,10.5
YR,T,Y77,DK,2007,9.9
YR,T,Y78,DK,2007,9.3
YR,T,Y79,DK,2007,8.8
YR,T,Y8,DK,2007,70.8
YR,T,Y80,DK,2007,8.3
YR,T,Y81,DK,2007,7.8
YR,T,Y82,DK,2007,7.3
YR,T,Y83,DK,2007,6.9
YR,T,Y84,DK,2007,6.4
YR,T,Y9,DK,2007,69.8
YR,T,Y_GE85,DK,2007,6.0
YR,T,Y_LT1,DK,2007,78.4
YR,F,Y1,DK,2006,80.0
YR,F,Y10,DK,2006,71.1
YR,F,Y11,DK,2006,70.1
YR,F,Y12,DK,2006,69.1
YR,F,Y13,DK,2006,68.1
YR,F,Y14,DK,2006,67.1
YR,F,Y15,DK,2006,66.1
YR,F,Y16,DK,2006,65.1
YR,F,Y17,DK,2006,64.1
YR,F,Y18,DK,2006,63.2
YR,F,Y19,DK,2006,62.2
YR,F,Y2,DK,2006,79.0
YR,F,Y20,DK,2006,61.2
YR,F,Y21,DK,2006,60.2
YR,F,Y22,DK,2006,59.2
YR,F,Y23,DK,2006,58.2
YR,F,Y24,DK,2006,57.2
YR,F,Y25,DK,2006,56.2
YR,F,Y26,DK,2006,55.2
YR,F,Y27,DK,2006,54.3
YR,F,Y28,DK,2006,53.3
YR,F,Y29,DK,2006,52.3
YR,F,Y3,DK,2006,78.0
YR,F,Y30,DK,2006,51.3
YR,F,Y31,DK,2006,50.3
YR,F,Y32,DK,2006,49.3
YR,F,Y33,DK,2006,48.4
YR,F,Y34,DK,2006,47.4
YR,F,Y35,DK,2006,46.4
YR,F,Y36,DK,2006,45.4
YR,F,Y37,DK,2006,44.4
YR,F,Y38,DK,2006,43.5
YR,F,Y39,DK,2006,42.5
YR,F,Y4,DK,2006,77.0
YR,F,Y40,DK,2006,41.5
YR,F,Y41,DK,2006,40.6
YR,F,Y42,DK,2006,39.6
YR,F,Y43,DK,2006,38.6
YR,F,Y44,DK,2006,37.7
YR,F,Y45,DK,2006,36.8
YR,F,Y46,DK,2006,35.8
YR,F,Y47,DK,2006,34.9
YR,F,Y48,DK,2006,33.9
YR,F,Y49,DK,2006,33.0
YR,F,Y5,DK,2006,76.1
YR,F,Y50,DK,2006,32.1
YR,F,Y51,DK,2006,31.2
YR,F,Y52,DK,2006,30.3
YR,F,Y53,DK,2006,29.4
YR,F,Y54,DK,2006,28.5
YR,F,Y55,DK,2006,27.6
YR,F,Y56,DK,2006,26.7
YR,F,Y57,DK,2006,25.8
YR,F,Y58,DK,2006,25.0
YR,F,Y59,DK,2006,24.1
YR,F,Y6,DK,2006,75.1
YR,F,Y60,DK,2006,23.3
YR,F,Y61,DK,2006,22.4
YR,F,Y62,DK,2006,21.6
YR,F,Y63,DK,2006,20.8
YR,F,Y64,DK,2006,20.0
YR,F,Y65,DK,2006,19.2
YR,F,Y66,DK,2006,18.4
YR,F,Y67,DK,2006,17.6
YR,F,Y68,DK,2006,16.8
YR,F,Y69,DK,2006,16.0
YR,F,Y7,DK,2006,74.1
YR,F,Y70,DK,2006,15.3
YR,F,Y71,DK,2006,14.6
YR,F,Y72,DK,2006,13.9
YR,F,Y73,DK,2006,13.2
YR,F,Y74,DK,2006,12.5
YR,F,Y75,DK,2006,11.8
YR,F,Y76,DK,2006,11.2
YR,F,Y77,DK,2006,10.6
YR,F,Y78,DK,2006,10.0
YR,F,Y79,DK,2006,9.4
YR,F,Y8,DK,2006,73.1
YR,F,Y80,DK,2006,8.8
YR,F,Y81,DK,2006,8.3
YR,F,Y82,DK,2006,7.7
YR,F,Y83,DK,2006,7.2
YR,F,Y84,DK,2006,6.7
YR,F,Y9,DK,2006,72.1
YR,F,Y_GE85,DK,2006,6.2
YR,F,Y_LT1,DK,2006,80.7
YR,M,Y1,DK,2006,75.4
YR,M,Y10,DK,2006,66.5
YR,M,Y11,DK,2006,65.5
YR,M,Y12,DK,2006,64.5
YR,M,Y13,DK,2006,63.5
YR,M,Y14,DK,2006,62.5
YR,M,Y15,DK,2006,61.5
YR,M,Y16,DK,2006,60.6
YR,M,Y17,DK,2006,59.6
YR,M,Y18,DK,2006,58.6
YR,M,Y19,DK,2006,57.6
YR,M,Y2,DK,2006,74.4
YR,M,Y20,DK,2006,56.7
YR,M,Y21,DK,2006,55.7
YR,M,Y22,DK,2006,54.8
YR,M,Y23,DK,2006,53.8
YR,M,Y24,DK,2006,52.8
YR,M,Y25,DK,2006,51.9
YR,M,Y26,DK,2006,50.9
YR,M,Y27,DK,2006,49.9
YR,M,Y28,DK,2006,49.0
YR,M,Y29,DK,2006,48.0
YR,M,Y3,DK,2006,73.4
YR,M,Y30,DK,2006,47.0
YR,M,Y31,DK,2006,46.1
YR,M,Y32,DK,2006,45.1
YR,M,Y33,DK,2006,44.1
YR,M,Y34,DK,2006,43.2
YR,M,Y35,DK,2006,42.2
YR,M,Y36,DK,2006,41.3
YR,M,Y37,DK,2006,40.3
YR,M,Y38,DK,2006,39.3
YR,M,Y39,DK,2006,38.4
YR,M,Y4,DK,2006,72.4
YR,M,Y40,DK,2006,37.5
YR,M,Y41,DK,2006,36.5
YR,M,Y42,DK,2006,35.6
YR,M,Y43,DK,2006,34.7
YR,M,Y44,DK,2006,33.7
YR,M,Y45,DK,2006,32.8
YR,M,Y46,DK,2006,31.9
YR,M,Y47,DK,2006,31.0
YR,M,Y48,DK,2006,30.1
YR,M,Y49,DK,2006,29.2
YR,M,Y5,DK,2006,71.5
YR,M,Y50,DK,2006,28.3
YR,M,Y51,DK,2006,27.5
YR,M,Y52,DK,2006,26.6
YR,M,Y53,DK,2006,25.8
YR,M,Y54,DK,2006,24.9
YR,M,Y55,DK,2006,24.1
YR,M,Y56,DK,2006,23.3
YR,M,Y57,DK,2006,22.4
YR,M,Y58,DK,2006,21.6
YR,M,Y59,DK,2006,20.8
YR,M,Y6,DK,2006,70.5
YR,M,Y60,DK,2006,20.0
YR,M,Y61,DK,2006,19.2
YR,M,Y62,DK,2006,18.4
YR,M,Y63,DK,2006,17.7
YR,M,Y64,DK,2006,17.0
YR,M,Y65,DK,2006,16.2
YR,M,Y66,DK,2006,15.5
YR,M,Y67,DK,2006,14.8
YR,M,Y68,DK,2006,14.1
YR,M,Y69,DK,2006,13.4
YR,M,Y7,DK,2006,69.5
YR,M,Y70,DK,2006,12.7
YR,M,Y71,DK,2006,12.1
YR,M,Y72,DK,2006,11.4
YR,M,Y73,DK,2006,10.8
YR,M,Y74,DK,2006,10.2
YR,M,Y75,DK,2006,9.6
YR,M,Y76,DK,2006,9.1
YR,M,Y77,DK,2006,8.6
YR,M,Y78,DK,2006,8.0
YR,M,Y79,DK,2006,7.5
YR,M,Y8,DK,2006,68.5
YR,M,Y80,DK,2006,7.0
YR,M,Y81,DK,2006,6.6
YR,M,Y82,DK,2006,6.1
YR,M,Y83,DK,2006,5.7
YR,M,Y84,DK,2006,5.3
YR,M,Y9,DK,2006,67.5
YR,M,Y_GE85,DK,2006,4.9
YR,M,Y_LT1,DK,2006,76.1
YR,T,Y1,DK,2006,77.7
YR,T,Y10,DK,2006,68.8
YR,T,Y11,DK,2006,67.8
YR,T,Y12,DK,2006,66.8
YR,T,Y13,DK,2006,65.8
YR,T,Y14,DK,2006,64.8
YR,T,Y15,DK,2006,63.8
YR,T,Y16,DK,2006,62.9
YR,T,Y17,DK,2006,61.9
YR,T,Y18,DK,2006,60.9
YR,T,Y19,DK,2006,59.9
YR,T,Y2,DK,2006,76.7
YR,T,Y20,DK,2006,58.9
YR,T,Y21,DK,2006,58.0
YR,T,Y22,DK,2006,57.0
YR,T,Y23,DK,2006,56.0
YR,T,Y24,DK,2006,55.1
YR,T,Y25,DK,2006,54.1
YR,T,Y26,DK,2006,53.1
YR,T,Y27,DK,2006,52.1
YR,T,Y28,DK,2006,51.2
YR,T,Y29,DK,2006,50.2
YR,T,Y3,DK,2006,75.8
YR,T,Y30,DK,2006,49.2
YR,T,Y31,DK,2006,48.2
YR,T,Y32,DK,2006,47.3
YR,T,Y33,DK,2006,46.3
YR,T,Y34,DK,2006,45.3
YR,T,Y35,DK,2006,44.3
YR,T,Y36,DK,2006,43.4
YR,T,Y37,DK,2006,42.4
YR,T,Y38,DK,2006,41.4
YR,T,Y39,DK,2006,40.5
YR,T,Y4,DK,2006,74.8
YR,T,Y40,DK,2006,39.5
YR,T,Y41,DK,2006,38.6
YR,T,Y42,DK,2006,37.6
YR,T,Y43,DK,2006,36.7
YR,T,Y44,DK,2006,35.8
YR,T,Y45,DK,2006,34.8
YR,T,Y46,DK,2006,33.9
YR,T,Y47,DK,2006,33.0
YR,T,Y48,DK,2006,32.1
YR,T,Y49,DK,2006,31.2
YR,T,Y5,DK,2006,73.8
YR,T,Y50,DK,2006,30.3
YR,T,Y51,DK,2006,29.4
YR,T,Y52,DK,2006,28.5
YR,T,Y53,DK,2006,27.6
YR,T,Y54,DK,2006,26.8
YR,T,Y55,DK,2006,25.9
YR,T,Y56,DK,2006,25.1
YR,T,Y57,DK,2006,24.2
YR,T,Y58,DK,2006,23.4
YR,T,Y59,DK,2006,22.5
YR,T,Y6,DK,2006,72.8
YR,T,Y60,DK,2006,21.7
YR,T,Y61,DK,2006,20.9
YR,T,Y62,DK,2006,20.1
YR,T,Y63,DK,2006,19.3
YR,T,Y64,DK,2006,18.6
YR,T,Y65,DK,2006,17.8
YR,T,Y66,DK,2006,17.1
YR,T,Y67,DK,2006,16.3
YR,T,Y68,DK,2006,15.6
YR,T,Y69,DK,2006,14.8
YR,T,Y7,DK,2006,71.8
YR,T,Y70,DK,2006,14.1
YR,T,Y71,DK,2006,13.5
YR,T,Y72,DK,2006,12.8
YR,T,Y73,DK,2006,12.1
YR,T,Y74,DK,2006,11.5
YR,T,Y75,DK,2006,10.9
YR,T,Y76,DK,2006,10.3
YR,T,Y77,DK,2006,9.8
YR,T,Y78,DK,2006,9.2
YR,T,Y79,DK,2006,8.6
YR,T,Y8,DK,2006,70.8
YR,T,Y80,DK,2006,8.1
YR,T,Y81,DK,2006,7.6
YR,T,Y82,DK,2006,7.1
YR,T,Y83,DK,2006,6.6
YR,T,Y84,DK,2006,6.2
YR,T,Y9,DK,2006,69.8
YR,T,Y_GE85,DK,2006,5.7
YR,T,Y_LT1,DK,2006,78.4
YR,F,Y1,DK,2005,79.8
YR,F,Y10,DK,2005,70.9
YR,F,Y11,DK,2005,69.9
YR,F,Y12,DK,2005,68.9
YR,F,Y13,DK,2005,67.9
YR,F,Y14,DK,2005,66.9
YR,F,Y15,DK,2005,65.9
YR,F,Y16,DK,2005,64.9
YR,F,Y17,DK,2005,63.9
YR,F,Y18,DK,2005,62.9
YR,F,Y19,DK,2005,61.9
YR,F,Y2,DK,2005,78.8
YR,F,Y20,DK,2005,61.0
YR,F,Y21,DK,2005,60.0
YR,F,Y22,DK,2005,59.0
YR,F,Y23,DK,2005,58.0
YR,F,Y24,DK,2005,57.0
YR,F,Y25,DK,2005,56.0
YR,F,Y26,DK,2005,55.0
YR,F,Y27,DK,2005,54.0
YR,F,Y28,DK,2005,53.1
YR,F,Y29,DK,2005,52.1
YR,F,Y3,DK,2005,77.8
YR,F,Y30,DK,2005,51.1
YR,F,Y31,DK,2005,50.1
YR,F,Y32,DK,2005,49.1
YR,F,Y33,DK,2005,48.1
YR,F,Y34,DK,2005,47.2
YR,F,Y35,DK,2005,46.2
YR,F,Y36,DK,2005,45.2
YR,F,Y37,DK,2005,44.2
YR,F,Y38,DK,2005,43.3
YR,F,Y39,DK,2005,42.3
YR,F,Y4,DK,2005,76.8
YR,F,Y40,DK,2005,41.3
YR,F,Y41,DK,2005,40.4
YR,F,Y42,DK,2005,39.4
YR,F,Y43,DK,2005,38.4
YR,F,Y44,DK,2005,37.5
YR,F,Y45,DK,2005,36.6
YR,F,Y46,DK,2005,35.6
YR,F,Y47,DK,2005,34.7
YR,F,Y48,DK,2005,33.8
YR,F,Y49,DK,2005,32.8
YR,F,Y5,DK,2005,75.8
YR,F,Y50,DK,2005,31.9
YR,F,Y51,DK,2005,31.0
YR,F,Y52,DK,2005,30.1
YR,F,Y53,DK,2005,29.2
YR,F,Y54,DK,2005,28.4
YR,F,Y55,DK,2005,27.5
YR,F,Y56,DK,2005,26.6
YR,F,Y57,DK,2005,25.7
YR,F,Y58,DK,2005,24.9
YR,F,Y59,DK,2005,24.0
YR,F,Y6,DK,2005,74.8
YR,F,Y60,DK,2005,23.2
YR,F,Y61,DK,2005,22.4
YR,F,Y62,DK,2005,21.5
YR,F,Y63,DK,2005,20.7
YR,F,Y64,DK,2005,19.9
YR,F,Y65,DK,2005,19.1
YR,F,Y66,DK,2005,18.3
YR,F,Y67,DK,2005,17.5
YR,F,Y68,DK,2005,16.7
YR,F,Y69,DK,2005,16.0
YR,F,Y7,DK,2005,73.8
YR,F,Y70,DK,2005,15.3
YR,F,Y71,DK,2005,14.6
YR,F,Y72,DK,2005,13.9
YR,F,Y73,DK,2005,13.2
YR,F,Y74,DK,2005,12.5
YR,F,Y75,DK,2005,11.9
YR,F,Y76,DK,2005,11.3
YR,F,Y77,DK,2005,10.7
YR,F,Y78,DK,2005,10.1
YR,F,Y79,DK,2005,9.5
YR,F,Y8,DK,2005,72.9
YR,F,Y80,DK,2005,8.9
YR,F,Y81,DK,2005,8.4
YR,F,Y82,DK,2005,7.9
YR,F,Y83,DK,2005,7.3
YR,F,Y84,DK,2005,6.9
YR,F,Y9,DK,2005,71.9
YR,F,Y_GE85,DK,2005,6.4
YR,F,Y_LT1,DK,2005,80.5
YR,M,Y1,DK,2005,75.3
YR,M,Y10,DK,2005,66.4
YR,M,Y11,DK,2005,65.5
YR,M,Y12,DK,2005,64.5
YR,M,Y13,DK,2005,63.5
YR,M,Y14,DK,2005,62.5
YR,M,Y15,DK,2005,61.5
YR,M,Y16,DK,2005,60.5
YR,M,Y17,DK,2005,59.5
YR,M,Y18,DK,2005,58.5
YR,M,Y19,DK,2005,57.6
YR,M,Y2,DK,2005,74.4
YR,M,Y20,DK,2005,56.6
YR,M,Y21,DK,2005,55.7
YR,M,Y22,DK,2005,54.7
YR,M,Y23,DK,2005,53.7
YR,M,Y24,DK,2005,52.8
YR,M,Y25,DK,2005,51.8
YR,M,Y26,DK,2005,50.8
YR,M,Y27,DK,2005,49.9
YR,M,Y28,DK,2005,48.9
